,pair_address_uni,token0,token1,WETH_balance_uni,pair_address_sushi,WETH_balance_sushi,token,res0_uni,res1_uni,res0_sushi,res1_sushi,other_balance_uni,other_balance_sushi,decimals
104,0x438d3e9cacab4614a8f1613ac7b182378d76e1f8,0x2b89bf8ba858cd2fcee1fada378d5cd6936968be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100251315208754762450,0x9c86bc3c72ab97c2234cba8c6c7069009465ae86,4978415946416734309,0x2b89bf8ba858cd2fcee1fada378d5cd6936968be,241649708645,100251315208754762450,11990870194,4978415946416734309,241649708645,11990870194,6
105,0xa9bd7eef0c7affbdbdae92105712e9ff8b06ed49,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33793291929684385973,0x53813285cc60b13fcd2105c6472a47af01f8ac84,31625696597913407319,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,4522194021703209847763173,33793291929684385973,4295819398458531877542927,31625696597913407319,4522194021703209847763173,4295819398458531877542927,18
106,0x1ee312a6d5fe7b4b8c25f0a32fca6391209ebebf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,352427263727922194525,0x7e6782e37278994d1e99f1a5d03309b4b249d919,40163543208923555380,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,352427263727922194525,1139950838737076412722315,40163543208923555380,131653345254465475068312,1139950838737076412722315,131653345254465475068312,18
107,0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,84174511615117745193,0x77337ff10206480739a768124a18f3aa8c089153,14390800846799714783,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,84174511615117745193,3387368310970839522296300,14390800846799714783,567098802163325685251091,3387368310970839522296300,567098802163325685251091,18
108,0x7dd3f5705504002dc946aeafe6629b9481b72272,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,109789347618079435106,0x96f5b7c2be10dc7de02fa8858a8f1bd19c2fa72a,17596124158857675588,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,105829786324328271805746,109908816618232419678,16788931849847478303344,17596124158857675588,105829786324328271805746,16788931849847478303344,18
109,0x80ddbeeb05788980caa0b1b433b40d4443f4439e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,58422517078065982822,0x913e197ab56469be9c6f1f1c84520a2ec8a05ebb,7972997266063486494,0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,58422517078065982822,46199152810133937710673710,7972997266063486494,6307587213757832740960466,46199152810133937710673710,6307587213757832740960466,18
110,0x6d7b6dad6abed1dfa5eba37a6667ba9dcfd49077,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8930770154801350308,0x132eeb05d5cb6829bd34f552cde0b6b708ef5014,12862850959497670958,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,27261037067361588255947,8930770154801350308,39264186252275328375500,12862850959497670958,27261037067361588255947,39264186252275328375500,18
111,0x85cb0bab616fe88a89a35080516a8928f38b518b,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43386127814457377497,0x577959c519c24ee6add28ad96d3531bc6878ba34,6511492921353483227,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,69347092925494819187164,43386127814457377497,10368336795658250833339,6511492921353483227,69347092925494819187164,10368336795658250833339,18
112,0x25647e01bd0967c1b9599fa3521939871d1d0888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,1688445644964850881482,0x62ccb80f72cc5c975c5bc7fb4433d3c336ce5ceb,10440929974405152816,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,1689441193193342352711,23689829334307484109204124,10440929974405152816,143519694290464931428142,23689829334307484109204124,143519694290464931428142,18
113,0x4e9e73c0170f09e709573127c4ab02e57b868178,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,21851302114478236515,0xdbaa04796cb5c05d02b8a41b702d9b67c13c9fa9,8870267676603115325,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,9089418066219621646756912,21851302114478236515,3643856573398832486173040,8870267676603115325,9089418066219621646756912,3643856573398832486173040,18
114,0xfaad1072e259b5ed342d3f16277477b46d379abc,0x126c121f99e1e211df2e5f8de2d96fa36647c855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24030673459142016566,0xe8eb0f7b866a85da49401d04fffcfc1abbf24dfd,1968228648849403453,0x126c121f99e1e211df2e5f8de2d96fa36647c855,50251914016184978390952,24030673459142016566,3897967076355293248494,1968228648849403453,50251914016184978390952,3897967076355293248494,18
115,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,133030658299232574189,0x328dfd0139e26cb0fef7b0742b49b0fe4325f821,24198657067906551903,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,4743442107936403224063,133030658299232574189,864708546164020204015,24198657067906551903,4743442107936403224063,864708546164020204015,18
116,0x5d8a31269a9f3336e3f23de17b2ec7393bdd6916,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd23ac27148af6a2f339bd82d0e3cff380b5093de,86007586425198715763,0x30045ad74f4475e82dcdc269952581ecb7cd2bad,19237953337534666420,0xd23ac27148af6a2f339bd82d0e3cff380b5093de,86007586425198715763,1506249717743088793865185,19237953337534666420,330402333506649663695349,1506249717743088793865185,330402333506649663695349,18
117,0x7d7e813082ef6c143277c71786e5be626ec77b20,0x9ea3b5b4ec044b70375236a281986106457b20ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9185295042511528678,0x1498bd576454159bb81b5ce532692a8752d163e8,2182967079918994782301,0x9ea3b5b4ec044b70375236a281986106457b20ef,1121948357413710194599,9185295042511528678,3138362456525835508291289,2182967079918994782301,1121948357413710194599,3138362456525835508291289,18
118,0x0efea698136d636e2babad10821e9064fe08f418,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf16e81dce15b08f326220742020379b855b87df9,10779320719369373830,0x94b86ca6f7a495930fe7f552eb9e4cbb5ef2b736,206494492630678102125,0xf16e81dce15b08f326220742020379b855b87df9,10779320719369373830,25250036190058098827829,206494492630678102125,477387739355034998367105,25250036190058098827829,477387739355034998367105,18
119,0xbc00e708c407d7633f7504434e74c13e171de7f1,0x3ebb4a4e91ad83be51f8d596533818b246f4bee1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,31478367646522506590,0x1976bf5cc90bac01e3ae21a6e5971a393638bcfa,11975238138993917282,0x3ebb4a4e91ad83be51f8d596533818b246f4bee1,2781307976665777212038269,31478367646522506590,1070250311632098448518935,11975238138993917282,2781307976665777212038269,1070250311632098448518935,18
120,0x37ac54dc7dd237eecfd0b61efdd57b15fe158be0,0x7bef710a5759d197ec0bf621c3df802c2d60d848,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24763642425725677984,0x1035487ca79068f6617ae75ed3c844ce2d8a0c2a,1769553662775327442,0x7bef710a5759d197ec0bf621c3df802c2d60d848,2875958153618026432941231,24763642425725677984,207449708297813185099272,1769553662775327442,2875958153618026432941231,207449708297813185099272,18
121,0x8fb8bf2b444e37379e46de8bb77c551bd008f0ad,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1108140295900452384,0x6a091a3406e0073c3cd6340122143009adac0eda,18525704388626258107416,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,27550917683574620305,1108140295900452384,467767151911971345253571,18525704388626258107416,27550917683574620305,467767151911971345253571,18
122,0x155c119abedc4996ba571cda949f50d83470d23d,0x6fc2f1044a3b9bb3e43a43ec8f840843ed753061,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,92659251650454152934,0x36e06522f0555f35db55856b1dc3842b7b4cd830,7608671501115651168,0x6fc2f1044a3b9bb3e43a43ec8f840843ed753061,16661335948907025450867293,92659251650454152934,1370755238798352242333615,7608671501115651168,16661335948907025450867293,1370755238798352242333615,18
123,0x4c083084c9d50334b343c44ec97d16011303cc73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,107586962711813884494,0xf68d0d896cc3b6ea1872f80c143b9a4026caa77a,3142800421490112149,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,107586962711813884494,14767889557617432614327529,3142800421490112149,417968958485538184222860,14767889557617432614327529,417968958485538184222860,18
124,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,0x35a532d376ffd9a705d0bb319532837337a398e7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,585351844677687030118,0x60bce13608701789ab9c8faa9b82de115ea8744d,12575276482132120029,0x35a532d376ffd9a705d0bb319532837337a398e7,13502367467556528978816673,585351844677687030118,292094897488644950899643,12575276482132120029,13502367467556528978816673,292094897488644950899643,18
125,0x80b4d4e9d88d9f78198c56c5a27f3bacb9a685c5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,102060105928841695417,0xafa43241cf1a1d12268e75f1e7258b805e708da5,11913272963464757699,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,102060105928841695417,1469251932444099846075158,11913272963464757699,172273236678750319028396,1469251932444099846075158,172273236678750319028396,18
126,0xcb9648d4ed92747e76dbfc5bedea64607970cb7a,0x378e8c47eb42cce0dd9cff48276a2ab73e9c254f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7159975546302485149,0xe7829a30ae90e114997d2f5749ade474c66c8d84,1824321132857823305,0x378e8c47eb42cce0dd9cff48276a2ab73e9c254f,22921757996481506550058,7159975546302485149,5210847719873626357200,1824321132857823305,22921757996481506550058,5210847719873626357200,9
127,0x020e6d0e80d08567ecb14f942fa326748407a845,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1110537141313483766,0xb1035d946d6548feca96341485d28eba463ad9cb,19311255910108084216,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,286147156175519619624857,1110537141313483766,5007047210723253766587777,19311255910108084216,286147156175519619624857,5007047210723253766587777,18
128,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5901198511107219905,0x2c51eaa1bcc7b013c3f1d5985cdcb3c56dc3fbc1,5546955608009007000,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,1337597695171956056486507,5901198511107219905,1251133280766915445237705,5546955608009007000,1337597695171956056486507,1251133280766915445237705,18
129,0xd03dffd02db4b076e3eed9272a6a243a23de16e3,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,252178962069245381474,0xdab6d56915d36060c8d6cf29a7a84910da614603,14119878051319261502,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,14801100267060477825932,252178962069245381474,821995137353786213838,14119878051319261502,14801100267060477825932,821995137353786213838,18
130,0x6060ad7b2abb5716adc82c669353e5c5f3b9fb4d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfb130d93e49dca13264344966a611dc79a456bc5,58103588403050919289,0xa416df4d96cd547337a3e8893bf3f01c2a2af5c0,13834646755418531436,0xfb130d93e49dca13264344966a611dc79a456bc5,58103588403050919289,574083345632569920839413047540576,13834646755418531436,137355630598422476197532892086697,574083345632569920839413047540576,137355630598422476197532892086697,18
131,0x9e79ccaacaaa5dbb6714eea8fdfd6496c9618f40,0x8287c7b963b405b7b8d467db9d79eec40625b13a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14061407988139257558,0x4a9c7b98c1a92db0ad33b31b549fb1820fe571ff,7832372569866337784,0x8287c7b963b405b7b8d467db9d79eec40625b13a,7018819069028878342052644,14061407988139257558,3834657218082380192793684,7832372569866337784,7018819069028878342052644,3834657218082380192793684,18
132,0xf64af01a14c31164ff7381cf966df6f2b4cb349f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,49838841566882930006,0xc30a3cf908bbcbf44f3645592a841ed2694f91c0,1352893403571912802,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,49838841566882930006,253435238418576660966,1352893403571912802,6562357012759209464,253435238418576660966,6562357012759209464,18
133,0xed247449a7ca06db5b27b44b2c092f0b48bbdb77,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,184072674368984383406,0x4632ac4a94b57573f6b0297229fc8d54046f9be4,1542981197365390929,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,8038909151030860100816042,184072674368984383406,67533674035280525755599,1542981197365390929,8038909151030860100816042,67533674035280525755599,18
134,0x5fa464cefe8901d66c09b85d5fcdc55b3738c688,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,117666238548810868924,0xd4e7a6e2d03e4e48dfc27dd3f46df1c176647e38,1741775208464034848311,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,202630141877110988271739,117666238548810868924,2991839877561493373038765,1741775208464034848311,202630141877110988271739,2991839877561493373038765,18
135,0x2957215d0473d2c811a075725da3c31d2af075f1,0x69fe11b042789bc6e2fdaad064afd32bb298ae05,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4550232178310039152,0xf110783ebd020dcfba91cd1976b79a6e510846aa,23575236909408054812,0x69fe11b042789bc6e2fdaad064afd32bb298ae05,41802140142287567554759100475,4550232178310039152,200250574786441865919983246822,23575236909408054812,41802140142287567554759100475,200250574786441865919983246822,18
136,0xd34d4916440dba56a5719af981e646d69c9cec0d,0x00c2999c8b2adf4abc835cc63209533973718eb1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11602058613877274626,0x1da92f6a396eeb104ad13743486b450bd8b96e62,6643381552414560746,0x00c2999c8b2adf4abc835cc63209533973718eb1,1168759603509619943627567352852,11602058613877274626,661132700395507081323799984749,6643381552414560746,1168759603509619943627567352852,661132700395507081323799984749,18
137,0x4d3138931437dcc356ca511ac812e14ba8199fd6,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41391656317383507243,0x65f550d18cac8e19a97e73108618b443bf301d20,13219414423559731699,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,10717591653639422819551641,41391656317383507243,3496275868948783290303901,13219414423559731699,10717591653639422819551641,3496275868948783290303901,18
138,0x4c581f07cc836e62800b3c05d1ccd6d115c916e5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe7eaec9bca79d537539c00c58ae93117fb7280b9,21974891327347240995,0x9d0beec8d63ef6484686d1f8470be62a210b7dbd,21363994943945493543,0xe7eaec9bca79d537539c00c58ae93117fb7280b9,21974891327347240995,760271514769804622303270284791,21363994943945493543,717494495173194004656814419583,760271514769804622303270284791,717494495173194004656814419583,18
139,0xf5bb54af516890d564643ba16c09117fda5a98d3,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3319038919362605397,0x0d15e893cf50724382368cafed222cf131b55307,2521438127935969637,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,12920829607572746046099,3319038919362605397,10294011523717902269093,2521438127935969637,12920829607572746046099,10294011523717902269093,18
140,0x5474ebd853e2ce2c9d343f0469206350231670be,0x2ba8349123de45e931a8c8264c332e6e9cf593f9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6637401780310816174,0xf8937dc1ca081161527c0bc1eb6379420195c894,5877399915973062006,0x2ba8349123de45e931a8c8264c332e6e9cf593f9,1259693840104321528457562,6637401780310816174,1118856868839906622141492,5877399915973062006,1259693840104321528457562,1118856868839906622141492,18
141,0xdac9b2c7a5a8e2163b4161e34c2148e11b51fcc7,0x8a6d4c8735371ebaf8874fbd518b56edd66024eb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27508809865037119201,0xdd51121d1efc398b4c09fd0cb84d79ae2c923fc9,219394305041613871810,0x8a6d4c8735371ebaf8874fbd518b56edd66024eb,53721487550223461453797101,27508809865037119201,434634401549323800219577307,219394305041613871810,53721487550223461453797101,434634401549323800219577307,18
142,0xfb7cb766d5e06a60f756c27582ce05704b3ab496,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc276a3d9c5443de32fde5b5719763c6ff7790a10,4179671101114113761,0xbcfbf65b44b5bb64e5db5a364bd86256e9f8e6a2,4116967018817048600,0xc276a3d9c5443de32fde5b5719763c6ff7790a10,4179671101114113761,77353394380076234903784631471156,4116967018817048600,75740974822505914194348874148791,77353394380076234903784631471156,75740974822505914194348874148791,18
143,0x541e55d40d001ca062ea0366afce05848eb7194c,0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22718770535979074909,0xe2e998f6f498cf9acdeda38de77ca95d1d8288f6,22405658430475819142,0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515,6606720298083437742834698,22718770535979074909,6456436583493783852554073,22405658430475819142,6606720298083437742834698,6456436583493783852554073,18
144,0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,28803484225940403228,0xa1181481beb2dc5de0daf2c85392d81c704bf75d,126081666310294096148,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,28803484225940403228,3389084733964632308250,126081666310294096148,14878167401240578895439,3389084733964632308250,14878167401240578895439,18
145,0xf660809b6d2d34cc43f620a9b22a40895365a5f8,0x92d6c1e31e14520e676a687f0a93788b716beff5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5371965294438309454,0xe4ebd836832f1a8a81641111a5b081a2f90b9430,52161953663760352499,0x92d6c1e31e14520e676a687f0a93788b716beff5,3802447797691788352577,5371965294438309454,36865452933968050003637,52161953663760352499,3802447797691788352577,36865452933968050003637,18
146,0x5bacb4114ad2d448e79addef121714b74d67faec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe0a189c975e4928222978a74517442239a0b86ff,139771631853461294592,0x58985d43735a19286a41c5cdd02ed16f85ac9d80,6718676801152118413,0xe0a189c975e4928222978a74517442239a0b86ff,139771631853461294592,83304513141829719,6718676801152118413,4032435658831852,83304513141829719,4032435658831852,9
147,0x2d0ba902badaa82592f0e1c04c71d66cea21d921,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc669928185dbce49d2230cc9b0979be6dc797957,1582442260543209188041,0xe9cf42bfcd65e342a96fc063304e22db33e236ac,680959192889762752256,0xc669928185dbce49d2230cc9b0979be6dc797957,1582442260543209188041,4086827306043367379884903485255,680959192889762752256,1758497928701552319197301909349,4086827306043367379884903485255,1758497928701552319197301909349,18
148,0xf037ad49812186ccaf84ee0d4136de32ecdd9616,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeb8eec5a2dbf6e6f4cc542ad31cce706f8f80419,2007439082490245887,0xb6f10abe3e95f02062c75d01046641b88adbf3e0,2025354036828936239,0xeb8eec5a2dbf6e6f4cc542ad31cce706f8f80419,2007439082490245887,2858334883699166894543,2025354036828936239,2870459773394531695764,2858334883699166894543,2870459773394531695764,18
149,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,0x4d224452801aced8b2f0aebe155379bb5d594381,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33306885034675877720,0x130f4322e5838463ee460d5854f5d472cfc8f253,3884469888571966178,0x4d224452801aced8b2f0aebe155379bb5d594381,13366784110275032746892,33306885034675877720,1551611506671453943236,3884469888571966178,13366784110275032746892,1551611506671453943236,18
150,0xac86903cdda380f20a06cc8a2dea7749f1558c68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,123877871684966605146,0x7cf6a842e72c4bd7bc92e0c17ebdaa95ac1e7825,127507484339315040801,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,123877871684966605146,399186520834986975632128,127507484339315040801,414597558433900895810025,399186520834986975632128,414597558433900895810025,18
151,0x2a8d7ab0133f53c977302dcb0460fa86eccec9ec,0x46e98ffe40e408ba6412beb670507e083c8b95ff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4690344683887366465,0x0d80f8a039cc61b659ff299bb132de271c757325,7641691720765453952,0x46e98ffe40e408ba6412beb670507e083c8b95ff,723050998435802944243150,4690344683887366465,1196961246472433971854292,7641691720765453952,723050998435802944243150,1196961246472433971854292,18
152,0x1e6ba87b6f4f313f4571c8c56d4c31c2e1c3fdbe,0x00813e3421e1367353bfe7615c7f7f133c89df74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35891653536025263211,0x1b803af96f37ae51fa753e13e1d2e372dfa17791,503148607710735577567,0x00813e3421e1367353bfe7615c7f7f133c89df74,2183118642581336082913547,35891653536025263211,30788170829961660022244815,503148607710735577567,2183118642581336082913547,30788170829961660022244815,18
153,0x0149ebe930260ccfdaaa8e3081b4c39446b6f491,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,1641318245408964321,0x18cd890f4e23422dc4aa8c2d6e0bd3f3bd8873d8,208173943997022263975,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,1641318245408964321,2167182452470717159537,208173943997022263975,273559835122709667580657,2167182452470717159537,273559835122709667580657,18
154,0x24d26d4300de25b526812f92dc311ce6ef454499,0xab2a7b5876d707e0126b3a75ef7781c77c8877ee,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17247495509661780338,0x8ae2135519a691992eeee0c48c08748390e26f57,2140382943868255483,0xab2a7b5876d707e0126b3a75ef7781c77c8877ee,1295971131407996863992734,17247495509661780338,159900495299893027492918,2140382943868255483,1295971131407996863992734,159900495299893027492918,18
155,0xbbc88292a8c468bcd4527fef82626feefe9df87c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc13f4f0f865bac08f62654b57e38669ebc4747a3,10455499574103640078,0x924d2a9080a4bb096e971060fe227ba8201c2b3c,1369093217603779721,0xc13f4f0f865bac08f62654b57e38669ebc4747a3,10455499574103640078,611542902922734027669063,1369093217603779721,79615954941627952847133,611542902922734027669063,79615954941627952847133,18
